Date,Time,Temperature(C),Feel likes(C),Chance of Prec.(%),Humidity(%),Visibity(km),Pressure(hPa),State,Real State,Rain,Cloudy,Sunny,Fog
17-09-2023,08:00,30,37,12,90,11,1005,Partly Cloudy,Partly Cloudy ,0,0,0,0
17-09-2023,09:00,31,40,9,80,8,1005,Partly Cloudy,Sunny,0,0,1,0
17-09-2023,10:00,33,43,6,73,8,1005,Partly Cloudy,Sunny,0,0,1,0
17-09-2023,11:00,32,43,5,75,14,1004,Partly Cloudy,Sunny,0,0,1,0
17-09-2023,12:00,33,45,3,70,4,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
17-09-2023,13:00,35,46,4,66,4,1004,Sunny,Sunny,0,0,1,0
17-09-2023,14:00,36,48,5,64,4,1004,Sunny,Sunny,0,0,1,0
17-09-2023,15:00,35,47,6,64,8,1002,Sunny,Sunny,0,0,1,0
17-09-2023,16:00,34,46,8,67,12,1000,Sunny,Sunny,0,0,1,0
17-09-2023,17:00,34,47,14,70,14,999,Sunny,Sunny,0,0,1,0
17-09-2023,18:00,34,45,12,70,14,999,Clear,Clear,0,0,0,0
17-09-2023,19:00,31,42,15,81,14,1000,Clear,Clear,0,0,0,0
17-09-2023,20:00,31,42,19,84,14,1001,Partly Cloudy,Partly Cloudy ,0,0,0,0
17-09-2023,21:00,30,39,20,88,14,1002,Thunderstroms,Thunderstroms,1,1,0,0
17-09-2023,22:00,28,34,61,90,12,1003,Thunderstroms,Thunderstroms,1,1,0,0
17-09-2023,23:00,28,36,22,90,11,1003,Cloudy ,Cloudy,0,1,0,0
18-09-2023,00:00,27,33,21,94,11,1003,Cloudy ,Cloudy,0,1,0,0
18-09-2023,01:00,28,34,20,94,11,1003,Cloudy ,Rain,1,1,0,0
18-09-2023,02:00,27,32,20,95,9,1003,Cloudy ,Rain,1,1,0,0
18-09-2023,03:00,27,33,20,96,8,1003,Cloudy ,Cloudy,0,1,0,0
18-09-2023,04:00,27,32,32,97,6,1004,Isolated Thunderstroms ,Cloudy,0,1,0,0
18-09-2023,05:00,27,32,55,97,6,1004,Mostly cloudy,Mostly cloudy,0,1,0,0
18-09-2023,06:00,27,32,36,97,6,1004,Mostly cloudy,Mostly cloudy,0,1,0,0
18-09-2023,07:00,27,33,41,94,6,1004,Partly Cloudy,Sunny,0,0,1,0
18-09-2023,08:00,27,33,21,90,8,1005,Partly Cloudy,Partly Cloudy ,0,1,0,0
18-09-2023,09:00,28,35,11,88,9,1005,Cloudy ,Sunny,0,0,1,0
18-09-2023,10:00,29,37,13,84,11,1005,Mostly cloudy,Sunny,0,0,1,0
18-09-2023,11:00,31,39,14,78,12,1005,Cloudy ,Sunny,0,0,1,0
18-09-2023,12:00,32,41,19,76,12,1005,Mostly cloudy,Sunny,0,0,1,0
18-09-2023,13:00,32,41,23,66,8,1003,Mostly cloudy,Sunny,0,0,1,0
18-09-2023,14:00,32,41,24,76,8,1003,Mostly cloudy,Sunny,0,0,1,0
18-09-2023,15:00,31,41,20,77,8,1002,Mostly cloudy,Sunny,0,0,1,0
18-09-2023,16:00,31,40,16,79,8,1002,Cloudy ,Cloudy,0,1,0,0
18-09-2023,17:00,30,39,15,80,14,1002,Cloudy ,Sunny,0,0,1,0
18-09-2023,18:00,30,38,21,83,12,1003,Mostly cloudy,Mostly cloudy,0,1,0,0
18-09-2023,19:00,30,38,12,83,12,1003,Cloudy ,Cloudy,0,1,0,0
18-09-2023,20:00,29,36,18,90,12,1004,Cloudy ,Cloudy,0,1,0,0
18-09-2023,21:00,28,35,18,92,11,1005,Cloudy ,Cloudy,0,1,0,0
18-09-2023,22:00,28,34,19,94,9,1006,Cloudy ,Cloudy,0,1,0,0
18-09-2023,23:00,27,33,24,95,6,1006,Cloudy ,Rain,1,1,0,0
19-09-2023,00:00,27,33,33,94,8,1006,Isolated Thunderstroms ,Isolated Thunderstroms,1,1,0,0
19-09-2023,01:00,27,33,67,94,8,1006,Thunderstroms,Thunderstroms,1,1,0,0
19-09-2023,02:00,27,32,78,96,6,1005,Thunderstroms,Thunderstroms,1,1,0,0
19-09-2023,03:00,27,32,24,96,6,1005,Cloudy ,Cloudy,0,1,0,0
19-09-2023,04:00,26,32,52,99,6,1005,Scattered Thunderstroms,Scattered Thunderstroms,1,1,0,0
19-09-2023,05:00,26,31,51,97,6,1005,Scattered Thunderstroms,Scattered Thunderstroms,1,1,0,0
19-09-2023,06:00,26,31,40,97,4,1005,Scattered Thunderstroms,Cloudy,0,1,0,0
19-09-2023,07:00,27,30,30,99,4,1005,Isolated Thunderstroms ,Cloudy,0,1,0,0
19-09-2023,08:00,27,33,74,94,4,1006,Thunderstroms,Cloudy,0,1,0,0
19-09-2023,09:00,27,33,52,90,6,1007,Scattered Thunderstroms,Sunny,0,0,1,0
19-09-2023,10:00,28,34,85,88,9,1007,Thunderstroms,Sunny,0,0,1,0
19-09-2023,11:00,28,34,92,88,9,1008,Mostly cloudy,Sunny,0,0,1,0
19-09-2023,12:00,29,36,17,85,9,1008,Cloudy ,Sunny,0,0,1,0
19-09-2023,13:00,30,37,16,77,9,1006,Cloudy ,Sunny,0,0,1,0
19-09-2023,14:00,30,38,13,71,8,1006,Cloudy ,Sunny,0,0,1,0
19-09-2023,15:00,31,39,12,73,9,1006,Mostly cloudy,Sunny,0,0,1,0
19-09-2023,16:00,31,39,12,73,9,1006,Mostly cloudy,Mostly cloudy,0,1,0,0
19-09-2023,17:00,31,38,9,75,12,1005,Mostly cloudy,Mostly cloudy,0,1,0,0
19-09-2023,18:00,30,36,11,80,14,1005,Cloudy ,Cloudy,0,1,0,0
19-09-2023,19:00,28,35,14,87,14,1005,Cloudy ,Cloudy,0,1,0,0
19-09-2023,20:00,28,34,15,90,14,1006,Cloudy ,Cloudy,0,1,0,0
19-09-2023,21:00,27,32,20,93,14,1006,Cloudy ,Rain,1,1,0,0
19-09-2023,22:00,27,32,46,93,11,1008,Scattered Thunderstroms,Scattered Thunderstroms,1,1,0,0
19-09-2023,23:00,27,32,44,94,9,1008,Scattered Thunderstroms,Scattered Thunderstroms,1,1,0,0
20-09-2023,00:00,27,32,16,94,9,1008,Cloudy ,Cloudy,0,1,0,0
20-09-2023,01:00,27,32,16,93,9,1008,Cloudy ,Cloudy,0,1,0,0
20-09-2023,02:00,26,31,15,94,9,1008,Cloudy ,Cloudy,0,1,0,0
20-09-2023,03:00,27,31,13,94,9,1008,Cloudy ,Cloudy,0,1,0,0
20-09-2023,04:00,26,31,13,95,8,1008,Cloudy ,Cloudy,0,1,0,0
20-09-2023,05:00,26,31,13,96,8,1007,Cloudy ,Cloudy,0,1,0,0
20-09-2023,06:00,27,31,19,94,6,1007,Cloudy ,Cloudy,0,1,0,0
20-09-2023,07:00,27,33,24,92,6,1007,Cloudy ,Cloudy,0,1,0,0
20-09-2023,08:00,29,35,23,86,6,1008,Cloudy ,Sunny,0,1,1,0
20-09-2023,09:00,30,37,33,81,2,1008,Fog,Cloudy,0,1,0,0
20-09-2023,10:00,30,38,12,78,6,1008,Cloudy ,Cloudy,0,1,0,0
20-09-2023,11:00,31,38,15,76,12,1008,Mostly cloudy,Sunny,0,0,1,0
20-09-2023,12:00,31,39,16,74,13,1008,Mostly cloudy,Mostly cloudy,0,1,0,0
20-09-2023,13:00,31,40,19,74,13,1006,Cloudy ,Cloudy,0,1,0,0
20-09-2023,14:00,31,39,38,75,13,1006,Cloudy ,Sunny,0,0,1,0
20-09-2023,15:00,31,41,65,74,12,1005,Mostly cloudy,Sunny,0,0,1,0
20-09-2023,16:00,30,38,19,77,12,1005,Cloudy ,Sunny,0,0,1,0
20-09-2023,17:00,29,35,44,82,6,1005,Mostly cloudy,Mostly cloudy,0,1,0,0
20-09-2023,18:00,28,33,58,89,11,1006,Thunderstroms,Thunderstroms,1,1,0,0
20-09-2023,19:00,27,32,77,94,11,1006,Thunderstroms,Thunderstroms,1,1,0,0
20-09-2023,20:00,27,32,63,94,4,1007,Showers,Showers,1,1,0,0
20-09-2023,21:00,27,31,71,95,9,1008,Showers,Showers,1,1,0,0
20-09-2023,22:00,26,31,69,96,8,1009,Isolated Thunderstroms ,Showers,1,1,0,0
20-09-2023,23:00,26,30,42,95,4,1009,Showers,Showers,1,1,0,0
21-09-2023,00:00,26,30,69,95,4,1009,Showers,Showers,1,1,0,0
21-09-2023,01:00,26,30,78,95,4,1009,Showers,Showers,1,1,0,0
21-09-2023,02:00,26,26,72,96,4,1007,Thunderstroms,Showers,1,1,0,0
21-09-2023,03:00,26,30,75,95,6,1007,Thunderstroms,Thunderstroms,1,1,0,0
21-09-2023,04:00,26,30,77,97,6,1007,Thunderstroms,Cloudy,0,1,0,0
21-09-2023,05:00,26,30,57,96,6,1007,Cloudy ,Cloudy,0,1,0,0
21-09-2023,06:00,26,30,43,96,6,1009,Cloudy ,Cloudy,0,1,0,0
21-09-2023,07:00,26,31,31,94,6,1009,Cloudy ,Cloudy,0,1,0,0
21-09-2023,08:00,28,33,18,90,6,1010,Cloudy ,Cloudy,0,1,0,0
21-09-2023,09:00,28,34,21,88,2,1011,Fog,Cloudy,0,1,0,0
21-09-2023,10:00,28,35,19,88,2,1011,Fog,Rain,1,1,0,0
21-09-2023,11:00,29,36,54,82,12,1010,Scattered Thunderstroms,Cloudy,0,1,0,0
21-09-2023,12:00,30,37,77,80,12,1010,Cloudy ,Cloudy,0,1,0,0
21-09-2023,13:00,30,37,100,80,12,1009,Cloudy ,Rain,1,1,0,0
21-09-2023,14:00,30,37,100,80,6,1008,Cloudy ,Rain,1,1,0,0
21-09-2023,15:00,29,36,97,82,6,1007,Thunderstroms,Rain,1,1,0,0
21-09-2023,16:00,29,35,75,85,6,1007,Thunderstroms,Cloudy,0,1,0,0
21-09-2023,17:00,28,34,80,87,2,1006,Rain,Rain,1,1,0,0
21-09-2023,18:00,27,32,83,91,11,1007,Rain,Rain,1,1,0,0
21-09-2023,19:00,26,31,90,96,11,1007,Rain,Rain,1,1,0,0
21-09-2023,20:00,25,25,97,100,9,1008,Rain,Rain,1,1,0,0
21-09-2023,21:00,25,25,95,100,8,1010,Rain,Rain,1,1,0,0
21-09-2023,22:00,26,26,67,97,6,1010,Rain,Rain,1,1,0,0
21-09-2023,23:00,25,25,68,96,6,1009,Thunderstroms,Rain,1,1,0,0
22-09-2023,00:00,26,26,88,95,6,1009,Thunderstroms,Rain,1,1,0,0
22-09-2023,01:00,26,30,87,96,6,1009,Thunderstroms,Rain,1,1,0,0
22-09-2023,02:00,25,25,98,95,6,1009,Rain,Rain,1,1,0,0
22-09-2023,03:00,26,26,98,96,6,1008,Rain,Rain,1,1,0,0
22-09-2023,04:00,26,30,90,97,6,1008,Rain,Rain,1,1,0,0
22-09-2023,05:00,25,29,76,97,6,1008,Thunderstroms,Cloudy,0,1,0,0
22-09-2023,06:00,26,26,75,96,6,1008,Thunderstroms,Rain,1,1,0,0
22-09-2023,07:00,26,30,33,95,6,1010,Cloudy ,Cloudy,0,1,0,0
22-09-2023,08:00,26,31,54,95,6,1010,Cloudy ,Cloudy,0,1,0,0
22-09-2023,09:00,27,32,20,93,9,1010,Cloudy ,Cloudy,0,1,0,0
22-09-2023,10:00,28,33,21,87,11,1010,Cloudy ,Cloudy,0,1,0,0
22-09-2023,11:00,29,34,60,84,12,1010,Mostly cloudy,Mostly cloudy,0,1,0,0
22-09-2023,12:00,29,36,90,81,12,1009,Thunderstroms,Cloudy,0,1,0,0
22-09-2023,13:00,30,37,93,81,9,1009,Thunderstroms,Cloudy,0,1,0,0
22-09-2023,14:00,30,38,68,78,6,1008,Cloudy ,Cloudy,0,1,0,0
22-09-2023,15:00,30,38,31,87,14,1007,Mostly cloudy,Mostly cloudy,0,1,0,0
22-09-2023,16:00,30,34,24,90,11,1006,Rain,Rain,1,1,0,0
22-09-2023,17:00,30,33,24,90,3,1006,Rain,Rain,1,1,0,0
22-09-2023,18:00,28,34,23,87,12,1007,Mostly cloudy,Mostly cloudy,0,1,0,0
22-09-2023,19:00,27,34,55,87,12,1007,Scattered Thunderstroms,Mostly cloudy,0,1,0,0
22-09-2023,20:00,27,32,81,94,8,1009,Mostly cloudy,Mostly cloudy,0,1,0,0
22-09-2023,21:00,25,25,64,98,8,1009,Mostly cloudy,Mostly cloudy,0,1,0,0
22-09-2023,22:00,26,31,95,97,6,1009,Mostly cloudy,Mostly cloudy,0,1,0,0
22-09-2023,23:00,26,30,100,97,6,1009,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,00:00,26,30,100,96,6,1009,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,01:00,26,30,77,96,6,1009,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,02:00,26,29,45,97,6,1009,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,03:00,26,29,34,94,6,1009,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,04:00,25,28,23,92,6,1008,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,05:00,25,29,21,91,6,1008,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,06:00,25,30,20,93,6,1008,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,07:00,26,31,19,96,6,1009,Cloudy,Cloudy,0,1,0,0
23-09-2023,08:00,27,33,17,91,2,1010,Fog,Cloudy,0,1,0,0
23-09-2023,09:00,28,34,61,87,9,1010,Mostly cloudy,Cloudy,0,1,0,0
23-09-2023,10:00,29,36,92,84,12,1010,Mostly cloudy,Cloudy,0,1,0,0
23-09-2023,11:00,30,36,92,81,8,1010,Sunny,Sunny,0,0,1,0
23-09-2023,12:00,31,38,82,78,12,1008,Sunny,Sunny,0,0,1,0
23-09-2023,13:00,31,39,76,77,12,1008,Partly Cloudy,Sunny,0,0,1,0
23-09-2023,14:00,31,38,57,77,6,1007,Cloudy,Cloudy,0,1,0,0
23-09-2023,15:00,31,39,30,75,12,1006,Mostly cloudy,Rain,1,1,0,0
23-09-2023,16:00,30,37,36,81,12,1006,Mostly cloudy,Rain,1,1,0,0
23-09-2023,17:00,28,34,24,84,12,1006,Mostly cloudy,Rain,1,1,0,0
23-09-2023,18:00,28,34,18,88,12,1006,Mostly cloudy,Mostly cloudy,0,1,0,0
23-09-2023,19:00,27,32,19,94,6,1007,Cloudy,Cloudy,0,1,0,0
23-09-2023,20:00,27,32,19,96,6,1007,Cloudy,Cloudy,0,1,0,0
23-09-2023,21:00,26,31,49,96,6,1009,Scattered Thunderstroms,Cloudy,0,1,0,0
23-09-2023,22:00,26,31,20,97,6,1008,Cloudy,Cloudy,0,1,0,0
23-09-2023,23:00,26,31,64,97,6,1008,Thunderstroms,Cloudy,0,1,0,0
24-09-2023,00:00,26,31,19,96,6,1008,Cloudy,Cloudy,0,1,0,0
24-09-2023,01:00,26,31,48,97,6,1008,Scattered Thunderstroms,Cloudy,0,1,0,0
24-09-2023,02:00,26,30,70,96,6,1009,Thunderstroms,Cloudy,0,1,0,0
24-09-2023,03:00,26,30,84,96,6,1009,Thunderstroms,Cloudy,0,1,0,0
24-09-2023,04:00,26,30,87,96,6,1009,Cloudy,Cloudy,0,1,0,0
24-09-2023,05:00,26,26,77,98,6,1008,Cloudy,Cloudy,0,1,0,0
24-09-2023,06:00,26,26,49,97,6,1008,Cloudy,Cloudy,0,1,0,0
24-09-2023,07:00,26,31,14,96,6,1008,Cloudy,Sunny,0,0,1,0
24-09-2023,08:00,27,33,16,92,8,1008,Cloudy,Sunny,0,0,1,0
24-09-2023,09:00,29,35,16,84,2,1009,Fog,Sunny,0,0,1,0
24-09-2023,10:00,30,37,14,75,9,1009,Partly Cloudy,Sunny,0,0,1,0
24-09-2023,11:00,30,37,14,81,12,1009,Partly Cloudy,Sunny,0,0,1,0
24-09-2023,12:00,31,39,14,77,14,1008,Mostly cloudy,Sunny,0,0,1,0
24-09-2023,13:00,32,40,14,74,14,1007,Partly Cloudy,Sunny,0,0,1,0
24-09-2023,14:00,32,38,14,61,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
24-09-2023,15:00,31,41,14,68,14,1005,Partly Cloudy,Sunny,0,0,1,0
24-09-2023,16:00,32,39,22,70,8,1004,Mostly cloudy,Sunny,0,0,1,0
24-09-2023,17:00,30,38,35,79,9,1005,Mostly cloudy,Sunny,0,0,1,0
24-09-2023,18:00,29,35,41,76,14,1005,Mostly cloudy,Mostly cloudy,0,1,0,0
24-09-2023,19:00,29,36,48,83,14,1005,Mostly cloudy,Mostly cloudy,0,1,0,0
24-09-2023,20:00,28,34,70,89,12,1006,Thunderstroms,Cloudy,0,1,0,0
24-09-2023,21:00,28,33,64,92,9,1007,Thunderstroms,Cloudy,0,1,0,0
24-09-2023,22:00,27,32,71,96,9,1007,Thunderstroms,Cloudy,0,1,0,0
24-09-2023,23:00,26,31,43,97,6,1007,Thunderstroms,Cloudy,0,1,0,0
25-09-2023,00:00,26,31,20,95,6,1007,Cloudy,Cloudy,0,1,0,0
25-09-2023,01:00,26,31,44,96,6,1007,Scattered Thunderstroms,Cloudy,0,1,0,0
25-09-2023,02:00,26,30,66,95,6,1007,Thunderstroms,Cloudy,0,1,0,0
25-09-2023,03:00,26,30,81,96,6,1007,Thunderstroms,Cloudy,0,1,0,0
25-09-2023,04:00,26,26,84,97,6,1007,Thunderstroms,Mostly cloudy,0,1,0,0
25-09-2023,05:00,26,26,68,95,6,1007,Thunderstroms,Mostly cloudy,0,1,0,0
25-09-2023,06:00,25,25,41,95,6,1007,Scattered Thunderstroms,Mostly cloudy,0,1,0,0
25-09-2023,07:00,26,32,15,93,6,1007,Mostly cloudy,Mostly cloudy,0,1,0,0
25-09-2023,08:00,28,34,14,88,6,1008,Cloudy,Sunny,0,0,1,0
25-09-2023,09:00,29,35,12,84,8,1008,Cloudy,Cloudy,0,1,0,0
25-09-2023,10:00,30,37,8,76,8,1008,Partly Cloudy,Sunny,0,0,1,0
25-09-2023,11:00,31,39,8,76,8,1008,Partly Cloudy,Sunny,0,0,1,0
25-09-2023,12:00,32,40,11,72,12,1007,Partly Cloudy,Sunny,0,0,1,0
25-09-2023,13:00,32,41,12,71,12,1006,Partly Cloudy,Sunny,0,0,1,0
25-09-2023,14:00,33,42,11,68,14,1005,Partly Cloudy,Sunny,0,0,1,0
25-09-2023,15:00,32,41,24,68,14,1004,Partly Cloudy,Sunny,0,0,1,0
25-09-2023,16:00,33,41,7,67,8,1003,Partly Cloudy,Sunny,0,0,1,0
25-09-2023,17:00,31,39,8,72,8,1004,Partly Cloudy,Sunny,0,0,1,0
25-09-2023,18:00,30,37,13,78,4,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
25-09-2023,19:00,29,36,15,85,9,1005,Partly Cloudy,Partly Cloudy ,0,0,0,0
25-09-2023,20:00,28,34,24,89,14,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
25-09-2023,21:00,28,33,16,91,11,1007,Partly Cloudy,Partly Cloudy ,0,0,0,0
25-09-2023,22:00,27,32,34,93,11,1007,Isolated Thunderstroms ,Partly Cloudy ,0,0,0,0
25-09-2023,23:00,27,32,34,93,11,1007,Isolated Thunderstroms ,Partly Cloudy ,0,0,0,0
26-09-2023,00:00,27,32,52,93,9,1007,Scattered Thunderstroms,Mostly cloudy,0,1,0,0
26-09-2023,01:00,27,32,58,94,9,1007,Scattered Thunderstroms,Mostly cloudy,0,1,0,0
26-09-2023,02:00,26,30,10,94,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
26-09-2023,03:00,26,31,10,93,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
26-09-2023,04:00,26,30,10,95,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
26-09-2023,05:00,26,30,10,96,8,1006,Partly Cloudy,Rain,1,1,0,0
26-09-2023,06:00,26,30,10,95,8,1007,Partly Cloudy,Rain,1,1,0,0
26-09-2023,07:00,27,32,12,92,8,1007,Partly Cloudy,Rain,1,1,0,0
26-09-2023,08:00,29,36,11,87,8,1007,Mostly cloudy,Mostly cloudy,0,1,0,0
26-09-2023,09:00,30,39,7,81,8,1007,Partly Cloudy,Sunny,0,0,1,0
26-09-2023,10:00,31,40,5,78,8,1007,Sunny,Sunny,0,0,1,0
26-09-2023,11:00,32,42,3,74,8,1007,Sunny,Sunny,0,0,1,0
26-09-2023,12:00,33,44,4,71,14,1006,Sunny,Sunny,0,0,1,0
26-09-2023,13:00,33,44,5,70,14,1006,Sunny,Sunny,0,0,1,0
26-09-2023,14:00,34,44,5,66,14,1004,Sunny,Sunny,0,0,1,0
26-09-2023,15:00,34,44,3,64,14,1003,Sunny,Sunny,0,0,1,0
26-09-2023,16:00,33,44,3,65,14,1003,Sunny,Sunny,0,0,1,0
26-09-2023,17:00,32,41,4,67,8,1003,Sunny,Sunny,0,0,1,0
26-09-2023,18:00,31,39,9,72,14,1003,Clear,Clear,0,0,1,0
26-09-2023,19:00,30,38,15,83,14,1004,Clear,Clear,0,0,1,0
26-09-2023,20:00,29,37,16,86,14,1006,Clear,Clear,0,0,1,0
26-09-2023,21:00,29,36,6,87,14,1006,Clear,Clear,0,0,1,0
26-09-2023,22:00,28,35,6,88,9,1006,Clear,Clear,0,0,1,0
26-09-2023,23:00,28,34,8,89,8,1006,Clear,Clear,0,0,1,0
27-09-2023,00:00,28,34,10,90,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,01:00,28,34,12,90,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,02:00,27,32,13,93,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,03:00,27,32,9,92,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,04:00,27,31,10,94,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,05:00,26,31,8,96,8,1006,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,06:00,27,31,9,95,9,1007,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,07:00,28,34,8,91,2,1007,Fog,Fog,0,0,0,1
27-09-2023,08:00,29,37,9,85,9,1007,Partly Cloudy,Sunny,0,0,1,0
27-09-2023,09:00,30,38,5,82,12,1007,Partly Cloudy,Sunny,0,0,1,0
27-09-2023,10:00,31,39,4,82,12,1007,Mostly cloudy,Sunny,0,0,1,0
27-09-2023,11:00,32,41,6,74,12,1007,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,12:00,33,43,6,69,12,1007,Sunny,Partly Cloudy ,0,0,0,0
27-09-2023,13:00,34,44,7,67,12,1005,Sunny,Sunny,0,0,1,0
27-09-2023,14:00,34,44,7,72,14,1003,Sunny,Sunny,0,0,1,0
27-09-2023,15:00,34,44,9,64,14,1002,Sunny,Sunny,0,0,1,0
27-09-2023,16:00,33,43,16,67,12,1001,Sunny,Partly Cloudy ,0,0,0,0
27-09-2023,17:00,33,42,17,71,8,1001,Sunny,Partly Cloudy ,0,0,0,0
27-09-2023,18:00,31,39,9,74,12,1002,Clear,Clear,0,0,1,0
27-09-2023,19:00,30,38,10,83,14,1002,Clear,Clear,0,0,1,0
27-09-2023,20:00,29,38,11,86,12,1003,Clear,Clear,0,0,1,0
27-09-2023,21:00,29,36,7,87,12,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,22:00,29,36,7,89,12,1005,Partly Cloudy,Partly Cloudy ,0,0,0,0
27-09-2023,23:00,28,35,7,91,8,1005,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,00:00,28,35,8,90,12,1005,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,01:00,28,35,8,92,11,1005,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,02:00,28,33,8,91,8,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,03:00,28,34,5,92,8,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,04:00,27,33,8,94,8,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,05:00,27,33,8,94,8,1005,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,06:00,27,32,10,95,8,1005,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,07:00,28,35,7,91,8,1005,Partly Cloudy,Fog,0,0,0,1
28-09-2023,08:00,30,39,6,84,8,1006,Sunny,Fog,0,0,0,1
28-09-2023,09:00,32,41,9,77,12,1006,Sunny,Sunny,0,0,1,0
28-09-2023,10:00,33,44,10,73,12,1006,Sunny,Sunny,0,0,1,0
28-09-2023,11:00,34,45,7,68,8,1006,Sunny,Sunny,0,0,1,0
28-09-2023,12:00,35,46,11,65,14,1005,Sunny,Sunny,0,0,1,0
28-09-2023,13:00,35,47,13,65,14,1004,Sunny,Sunny,0,0,1,0
28-09-2023,14:00,36,46,4,58,8,1003,Sunny,Sunny,0,0,1,0
28-09-2023,15:00,36,46,3,57,12,1002,Sunny,Sunny,0,0,1,0
28-09-2023,16:00,35,45,4,61,14,1001,Partly Cloudy,Sunny,0,0,1,0
28-09-2023,17:00,34,46,4,67,14,1001,Partly Cloudy,Sunny,0,0,1,0
28-09-2023,18:00,32,42,5,69,14,1001,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,19:00,32,43,5,76,14,1001,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,20:00,31,41,12,83,14,1002,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,21:00,31,40,20,84,14,1003,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,22:00,30,38,18,87,14,1003,Partly Cloudy,Partly Cloudy ,0,0,0,0
28-09-2023,23:00,29,37,19,87,12,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
29-09-2023,00:00,29,37,9,87,12,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
29-09-2023,01:00,29,36,9,88,12,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
29-09-2023,02:00,28,35,9,89,12,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
29-09-2023,03:00,28,35,10,90,9,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
29-09-2023,04:00,28,34,11,91,8,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
29-09-2023,05:00,27,33,11,92,8,1004,Mostly cloudy,Mostly cloudy,0,1,0,0
29-09-2023,06:00,27,33,9,91,8,1004,Partly Cloudy,Partly Cloudy ,0,0,0,0
29-09-2023,07:00,29,36,19,88,8,1004,Sunny,Sunny,0,0,1,0
29-09-2023,08:00,31,40,17,82,14,1005,Sunny,Sunny,0,0,1,0
29-09-2023,09:00,32,43,17,75,14,1006,Sunny,Sunny,0,0,1,0
29-09-2023,10:00,33,44,17,70,14,1005,Sunny,Sunny,0,0,1,0
29-09-2023,11:00,34,46,5,66,12,1005,Sunny,Sunny,0,0,1,0
29-09-2023,12:00,34,45,4,59,12,1004,Sunny,Sunny,0,0,1,0
29-09-2023,13:00,35,42,9,50,12,1004,Partly Cloudy,Sunny,0,0,1,0
29-09-2023,14:00,35,46,9,60,14,1002,Partly Cloudy,Sunny,0,0,1,0
29-09-2023,15:00,35,42,6,54,14,1001,Mostly Cloudy,Sunny,0,0,1,0
29-09-2023,16:00,35,46,6,60,14,1001,Mostly Cloudy,Sunny,0,0,1,0
29-09-2023,17:00,33,42,7,68,14,1001,Mostly Cloudy,Sunny,0,0,1,0
29-09-2023,18:00,31,40,12,73,14,1002,Mostly Cloudy,Mostly Cloudy,0,1,0,0
29-09-2023,19:00,30,38,12,77,14,1002,Mostly Cloudy,Mostly Cloudy,0,1,0,0
29-09-2023,20:00,30,36,14,79,14,1004,Mostly Cloudy,Mostly Cloudy,0,1,0,0
